id_chamado,data_abertura,bairro,tipo,status,tempo_horas,nota_avaliacao
261923,2026-06-24,Copacabana,Fiscalização de barulho,Fechado,2.8,2.0
261924,2026-06-24,Méier,Iluminação Pública,Fechado,42.3,
261925,2026-06-24,Realengo,Iluminação Pública,Aberto,,
261926,2026-06-24,Realengo,Estacionamento irregular,Fechado,4.1,4.0
261927,2026-06-24,Barra da Tijuca,Buraco na via,Fechado,162.3,
261928,2026-06-24,Ipanema,Estacionamento irregular,Aberto,,
261929,2026-06-24,Realengo,Estacionamento irregular,Fechado,5.4,4.0
261930,2026-06-25,Santa Cruz,Remoção de entulho,Aberto,,
261931,2026-06-25,Centro,Estacionamento irregular,Fechado,4.4,4.0
261932,2026-06-25,Santa Cruz,Remoção de entulho,Fechado,,
261933,2026-06-25,Campo Grande,Poda de árvore,Fechado,215.0,4.0
261934,2026-06-25,Copacabana,Iluminação Pública,Fechado,20.6,
261935,2026-06-25,Campo Grande,Buraco na via,Fechado,80.2,3.0
261936,2026-06-25,Botafogo,Estacionamento irregular,Fechado,2.3,4.0
261937,2026-06-26,Campo Grande,Estacionamento irregular,Fechado,5.3,5.0
261938,2026-06-26,Copacabana,Estacionamento irregular,Aberto,,
261939,2026-06-26,Madureira,Remoção de entulho,Fechado,118.5,
261940,2026-06-26,Santa Cruz,Fiscalização de barulho,Aberto,,
261941,2026-06-26,Méier,Poda de árvore,Fechado,207.3,4.0
261942,2026-06-26,Realengo,Buraco na via,Fechado,43.5,4.0
261943,2026-06-26,Centro,Buraco na via,Fechado,21.1,4.0
261944,2026-06-26,Centro,Fiscalização de barulho,Fechado,4.0,
261945,2026-06-26,Realengo,Buraco na via,Fechado,127.1,4.0
261946,2026-06-27,Barra da Tijuca,Estacionamento irregular,Fechado,6.9,4.0
261947,2026-06-27,Campo Grande,Iluminação Pública,Fechado,41.7,4.0
261948,2026-06-27,Centro,Iluminação Pública,Fechado,69.9,
261949,2026-06-27,Madureira,Iluminação Pública,Fechado,46.8,3.0
261950,2026-06-27,Botafogo,Poda de árvore,Fechado,237.6,5.0
261951,2026-06-27,Copacabana,Iluminação Pública,Fechado,43.5,
261952,2026-06-27,Campo Grande,Iluminação Pública,Fechado,35.8,4.0
261953,2026-06-27,Tijuca,Iluminação Pública,Aberto,,
261954,2026-06-27,Santa Cruz,Buraco na via,Fechado,42.6,4.0
261955,2026-06-27,Realengo,Remoção de entulho,Aberto,,
261956,2026-06-27,Realengo,Buraco na via,Fechado,45.0,
261957,2026-06-27,Ipanema,Iluminação Pública,Aberto,,
261958,2026-06-27,Centro,Poda de árvore,Fechado,211.7,3.0
261959,2026-06-28,Santa Cruz,Poda de árvore,Fechado,160.8,4.0
261960,2026-06-28,Campo Grande,Fiscalização de barulho,Fechado,4.6,3.0
261961,2026-06-28,Centro,Buraco na via,Fechado,166.1,3.0
261962,2026-06-28,Realengo,Remoção de entulho,Fechado,157.9,3.0
261963,2026-06-28,Copacabana,Fiscalização de barulho,Fechado,3.8,
261964,2026-06-29,Copacabana,Remoção de entulho,Fechado,82.2,3.0
261965,2026-06-29,Campo Grande,Remoção de entulho,Fechado,57.6,5.0
261966,2026-06-29,Campo Grande,Fiscalização de barulho,Fechado,32.3,1.0
261967,2026-06-29,Botafogo,Fiscalização de barulho,Fechado,2.4,3.0
261968,2026-06-29,Copacabana,Iluminação Pública,Fechado,97.5,4.0
261969,2026-06-29,Campo Grande,Iluminação Pública,Fechado,22.9,4.0
261970,2026-06-29,Barra da Tijuca,Buraco na via,Fechado,108.9,3.0
261971,2026-06-29,Copacabana,Buraco na via,Fechado,93.6,
261972,2026-06-29,Campo Grande,Estacionamento irregular,Fechado,6.5,
261973,2026-06-29,Realengo,Remoção de entulho,Fechado,46.8,4.0
261974,2026-06-29,Ipanema,Fiscalização de barulho,Fechado,2.9,
261975,2026-06-29,Botafogo,Poda de árvore,Fechado,149.2,5.0
261976,2026-06-29,Botafogo,Remoção de entulho,Fechado,107.1,3.0
261977,2026-06-29,Centro,Estacionamento irregular,Fechado,5.2,4.0
261978,2026-06-30,Realengo,Iluminação Pública,Fechado,90.7,
261979,2026-06-30,Tijuca,Iluminação Pública,Fechado,41.5,
261980,2026-06-30,Madureira,Buraco na via,Fechado,170.9,4.0
261981,2026-06-30,Santa Cruz,Iluminação Pública,Aberto,,
261982,2026-06-30,Tijuca,Iluminação Pública,Fechado,,
261983,2026-06-30,Campo Grande,Remoção de entulho,Fechado,161.8,2.0
261984,2026-06-30,Santa Cruz,Remoção de entulho,Fechado,182.2,2.0
261985,2026-06-30,Barra da Tijuca,Iluminação Pública,Fechado,53.1,4.0
261986,2026-06-30,Santa Cruz,Iluminação Pública,Fechado,98.8,
261987,2026-06-30,Copacabana,Buraco na via,Aberto,,
261988,2026-06-30,Méier,Buraco na via,Fechado,132.3,3.0
261989,2026-06-30,Realengo,Buraco na via,Fechado,160.0,
261990,2026-06-30,Realengo,Estacionamento irregular,Fechado,4.9,
261991,2026-06-30,Realengo,Buraco na via,Fechado,66.8,
261992,2026-06-30,Santa Cruz,Buraco na via,Fechado,276.8,2.0
261993,2026-06-30,Santa Cruz,Buraco na via,Fechado,258.3,4.0
261994,2026-06-30,Campo Grande,Estacionamento irregular,Fechado,2.0,4.0
261995,2026-06-30,Tijuca,Remoção de entulho,Fechado,79.4,3.0
261996,2026-06-30,Realengo,Iluminação Pública,Fechado,40.1,
261997,2026-06-30,Realengo,Fiscalização de barulho,Fechado,7.7,2.0
261998,2026-06-30,Tijuca,Fiscalização de barulho,Aberto,,
261999,2026-06-30,Méier,Poda de árvore,Fechado,591.7,2.0
262000,2026-06-30,Ipanema,Iluminação Pública,Fechado,45.6,4.0
